Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date,Base Score
1466959,Atlantic Liquor & Market  ,Convenience Store,5306,Atlantic Blvd,,Maywood,CA,90270,2456,LOS ANGELES,33.99146,-118.1842,2021-08-31,,1
1464449,Yes  ,Convenience Store,140,E Alondra Blvd,,Compton,CA,90220,3987,LOS ANGELES,33.88831,-118.2219,2021-08-30,2025-06-01,1
389924,Seafood Ranch Market  ,Supermarket,3756,W Avenue 40 # N, ,Los Angeles,CA,90065,3665,LOS ANGELES,34.11963,-118.2283,2021-08-27,,5
1465971,Carniceria Los Robles  ,Medium Grocery Store,3248,E Florence Ave,,Huntington Park,CA,90255,5860,LOS ANGELES,33.97224,-118.2087,2021-08-25,,3
1464961,Rancho Latino Super Market  ,Medium Grocery Store,3474,Tweedy Blvd,,South Gate,CA,90280,6048,LOS ANGELES,33.94423,-118.208,2021-08-25,,3
1461882,Arco Ampm #18  ,Convenience Store,4860,Huntington Dr S,,Los Angeles,CA,90032,1945,LOS ANGELES,34.08597,-118.1776,2021-08-17,,1
1461243,Lucky K Mart  ,Convenience Store,503,S Los Angeles St,,Los Angeles,CA,90013,1419,LOS ANGELES,34.04599,-118.2477,2021-08-17,,1
1148425,Pacific Dollar Center  ,Convenience Store,5964,Pacific Blvd,,Huntington Park,CA,90255,2971,LOS ANGELES,33.98808,-118.2232,2021-08-12,,1
768215,Gary's Liquor  ,Convenience Store,5067,Melrose Ave,,Los Angeles,CA,90038,4115,LOS ANGELES,34.08379,-118.3107,2021-08-09,,1
1231879,With Love Market & Cafe  ,Convenience Store,1969,S Vermont Ave, ,Los Angeles,CA,90007,1254,LOS ANGELES,34.0387,-118.2916,2021-08-06,,1
1463230,7 Eleven Store 38513 B  ,Convenience Store,4269,E Olympic Blvd, ,Los Angeles,CA,90023,3336,LOS ANGELES,34.01931,-118.1809,2021-08-04,,1
1462979,Chevron Florence  ,Convenience Store,1400,W Florence Ave,,Los Angeles,CA,90047,2209,LOS ANGELES,33.97421,-118.3006,2021-08-04,,1
1456107,Pescaderia Y Restaurante Don Chema  ,Seafood Specialty,9804,Atlantic Ave,,South Gate,CA,90280,5219,LOS ANGELES,33.9431,-118.1808,2021-07-31,,2
1460424,7 Eleven Store 16114 C  ,Convenience Store,10834,Santa Monica Blvd,,Los Angeles,CA,90025,4617,LOS ANGELES,34.04963,-118.4355,2021-07-22,,1
872009,Sammys Liquer and Market  ,Convenience Store,2833,W Jefferson Blvd,,Los Angeles,CA,90018,3324,LOS ANGELES,34.02582,-118.327,2021-07-21,,1
1453091,"8th Street Bakery, Inc 1",Convenience Store,1926,W 8th St,,Los Angeles,CA,90057,4204,LOS ANGELES,34.05406,-118.2765,2021-07-20,,1
1459696,Leo Market 0,Convenience Store,1396,W Sunset Blvd,,Los Angeles,CA,90026,4450,LOS ANGELES,34.07394,-118.2521,2021-07-19,,1
1462006,Commerce Dollar Center  ,Convenience Store,5516,Whittier Blvd,,Commerce,CA,90022,4104,LOS ANGELES,34.0186,-118.1513,2021-07-19,,1
1458535,Jan Ettys Liquor  ,Convenience Store,4028,W Jefferson Blvd,,Los Angeles,CA,90016,4123,LOS ANGELES,34.02519,-118.3403,2021-07-19,,1
1452770,Sna Market  ,Convenience Store,9522 1/2,S Figueroa St, ,Los Angeles,CA,90003,3927,LOS ANGELES,33.94938,-118.2822,2021-07-19,,1
1446895,Family Market  ,Convenience Store,4267,Ascot Ave,,Los Angeles,CA,90011,3333,LOS ANGELES,34.00587,-118.2499,2021-07-19,,1
1238920,Jk Market  ,Convenience Store,6333,S Broadway, ,Los Angeles,CA,90003,1431,LOS ANGELES,33.98165,-118.2783,2021-07-15,,1
239773,ASIAN MART  ,Medium Grocery Store,3732,W 3rd St, ,Los Angeles,CA,90020,2305,LOS ANGELES,34.069,-118.2975,2021-07-15,,3
1462644,Target Store T3393,Super Store,330,Westlake Avenue,Unit 500,Los Angeles,CA,90026, ,LOS ANGELES,34.06915,-118.2663,2021-07-14,,3
1460300,7 Eleven Store 27329 F  ,Convenience Store,11400,Atlantic Ave,,Lynwood,CA,90262,3828,LOS ANGELES,33.92067,-118.1873,2021-07-14,,1
1447926,Cookbook Market Echo Park  ,Convenience Store,1549,Echo Park Ave,,Los Angeles,CA,90026,2670,LOS ANGELES,34.08126,-118.2549,2021-07-13,,1
1455801,"El Cortez Meat Market,inc. Downey  ",Meat/Poultry Specialty,7822,Florence Ave,,Downey,CA,90240,3728,LOS ANGELES,33.95521,-118.1335,2021-07-12,,2
1457367,Rene's Bakery  ,Combination Grocery/Other,3865,Whittier Blvd,,Los Angeles,CA,90023,2431,LOS ANGELES,34.02423,-118.19,2021-07-08,,2
1457511,Pulgarcito Market Place  ,Convenience Store,2484,W Pico Blvd,,Los Angeles,CA,90006,4007,LOS ANGELES,34.04699,-118.2914,2021-07-07,,1
1443748,Sun Market  ,Convenience Store,516,W Compton Blvd,,Compton,CA,90220,3011,LOS ANGELES,33.89579,-118.2316,2021-07-07,,1
1230764,Laras Market  ,Medium Grocery Store,700,N Fickett St, ,Los Angeles,CA,90033,2516,LOS ANGELES,34.04954,-118.2035,2021-07-02,,3
1443609,Jesse Market  ,Convenience Store,4754,E 6th St,,Los Angeles,CA,90022,2531,LOS ANGELES,34.02641,-118.1637,2021-07-02,,1
1456696,Celaya Bakery  ,Convenience Store,2304,S Vermont Ave,,Los Angeles,CA,90007,1658,LOS ANGELES,34.03496,-118.2913,2021-07-01,,1
1457938,G&M 166,Convenience Store,11741,Hawthorne Blvd, ,Hawthorne,CA,90250,2317,LOS ANGELES,33.92756,-118.353,2021-06-30,,1
1457261,G&M 116,Convenience Store,3250,Firestone Blvd, ,South Gate,CA,90280,2954,LOS ANGELES,33.95449,-118.2119,2021-06-30,,1
1457909,G&M 193,Convenience Store,501,Manchester Ter, ,Inglewood,CA,90301,1919,LOS ANGELES,33.96194,-118.3482,2021-06-30,,1
1457377,G&M 142,Convenience Store,12555,Paramount Blvd, ,Downey,CA,90242,3718,LOS ANGELES,33.92443,-118.1522,2021-06-30,,1
1457920,G&M 99,Convenience Store,12726,S Western Ave, ,Los Angeles,CA,90047,5253,LOS ANGELES,33.91662,-118.3087,2021-06-30,,1
1455928,G&M 41,Convenience Store,29421,S Western Ave, ,Rancho Palos Verdes,CA,90275,1124,LOS ANGELES,33.75044,-118.3095,2021-06-30,,1
1456622,G&M 57,Convenience Store,4346,E Imperial Hwy, ,Lynwood,CA,90262,2944,LOS ANGELES,33.93046,-118.1844,2021-06-30,,1
1456657,G&M 92,Convenience Store,9851,Imperial Hwy, ,Downey,CA,90242,3115,LOS ANGELES,33.91736,-118.117,2021-06-30,,1
1457913,G&M 56,Convenience Store,11000,Atlantic Ave, ,Lynwood,CA,90262,3002,LOS ANGELES,33.9304,-118.1833,2021-06-30,,1
1456490,G&M 42,Convenience Store,5651,Imperial Hwy, ,South Gate,CA,90280,7419,LOS ANGELES,33.93011,-118.1702,2021-06-30,,1
1442230,We Cupcake  ,Small Grocery Store,10807,Crenshaw Blvd,,Inglewood,CA,90303,2007,LOS ANGELES,33.93744,-118.3268,2021-06-29,,2
1456956,La Mexicana Market  ,Supermarket,4800,Compton Ave,,Los Angeles,CA,90011,4436,LOS ANGELES,34.0,-118.2474,2021-06-29,,5
1450361,Val's Mini Market  ,Convenience Store,1129,E 108th St,,Los Angeles,CA,90059,1009,LOS ANGELES,33.93855,-118.2555,2021-06-29,,1
264376,Beverly Hills Market  ,Large Grocery Store,303,N Crescent Dr,,Beverly Hills,CA,90210,4855,LOS ANGELES,34.06984,-118.3986,2021-06-29,,4
400412,Coronado Meat Market  ,Convenience Store,4228,Avalon Blvd,,Los Angeles,CA,90011,5623,LOS ANGELES,34.00673,-118.265,2021-06-25,,1
1451967,Arco #42511  ,Convenience Store,2466,Riverside Dr,,Los Angeles,CA,90039,4024,LOS ANGELES,34.10557,-118.2565,2021-06-17,,1
1448798,7 Eleven Store 27005 B  ,Convenience Store,11853,Downey Ave,,Downey,CA,90241,5169,LOS ANGELES,33.93254,-118.1388,2021-06-16,,1
1447919,Cookbook Market Highland Park  ,Large Grocery Store,5611,N Figueroa St,,Los Angeles,CA,90042,4718,LOS ANGELES,34.10926,-118.1939,2021-06-11,,4
1457635,Mother's Nutritional Center 444,Supermarket,12202,Paramount Blvd,#1,Downey,CA,90242, ,LOS ANGELES,33.92991,-118.147,2021-06-11,,5
1222000,Grande Vista Liquor & Market 1,Convenience Store,3124,E 4th St, ,Los Angeles,CA,90063,3103,LOS ANGELES,34.03563,-118.2007,2021-06-10,,1
1452191,Franks Liquor Store  ,Convenience Store,5742,E Beverly Blvd,,Los Angeles,CA,90022,2889,LOS ANGELES,34.02639,-118.1445,2021-06-09,,1
1453665,7 Eleven Store 37301 B  ,Convenience Store,307,W Compton Blvd,,Compton,CA,90220,3186,LOS ANGELES,33.89623,-118.2268,2021-06-08,,1
491557,ADAMS/VERMONT CERT FARMERS MARKET  ,Farmers' Market,1432,W Adams Blvd, ,Los Angeles,CA,90007,1640,LOS ANGELES,34.03273,-118.2926,2021-06-08,,5
1443872,Fairfax Auto Service Inc 2211337,Convenience Store,5776,Wash Blvd,,Culver City,CA,90232,7321,LOS ANGELES,34.0338,-118.3704,2021-06-03,2025-07-21,1
930316,India Sweets & Spices Chai Cafe  ,Combination Grocery/Other,9409,Venice Blvd,,Culver City,CA,90232,2623,LOS ANGELES,34.02553,-118.3955,2021-06-03,,2
1441459,Daily Food Market  ,Medium Grocery Store,2530,Maple Ave,,Los Angeles,CA,90011,1430,LOS ANGELES,34.02354,-118.2652,2021-06-03,,3
1449821,Eastman Liquor N/A,Convenience Store,3984,Whittier Blvd,,Los Angeles,CA,90023,2443,LOS ANGELES,34.0237,-118.1864,2021-06-02,,1
1453306,Northgate 45,Super Store,4155,Tweedy Blvd, ,South Gate,CA,90280,6158,LOS ANGELES,33.94349,-118.1986,2021-06-02,,3
1451992,New 99 Market  ,Convenience Store,2718,W Vernon Ave,,Los Angeles,CA,90008,3932,LOS ANGELES,34.00353,-118.3232,2021-06-01,,1
1453092,Trenspotter Inc.  ,Convenience Store,4226,W Pico Blvd,,Los Angeles,CA,90019,3161,LOS ANGELES,34.04755,-118.3279,2021-05-28,,1
1448447,7 Eleven Store 38388 A  ,Convenience Store,3770,S Western Ave,,Los Angeles,CA,90018,4435,LOS ANGELES,34.01868,-118.3087,2021-05-24,,1
1279240,Emma's Meat Market  ,Convenience Store,5505,S San Pedro St, ,Los Angeles,CA,90011,5133,LOS ANGELES,33.99232,-118.2702,2021-05-24,2025-06-29,1
1452489,7 Eleven Store 18890 E  ,Convenience Store,1201,Centinela Ave,,Inglewood,CA,90302,1137,LOS ANGELES,33.97602,-118.3598,2021-05-24,,1
1443170,Normandy 1 Market  ,Convenience Store,11252,S Normandie Ave,Ste 102,Los Angeles,CA,90044,1300,LOS ANGELES,33.93145,-118.3002,2021-05-24,,1
836959,El Valle Oaxaqueno 3,Combination Grocery/Other,2318,W Jefferson Blvd,,Los Angeles,CA,90018,3748,LOS ANGELES,34.02544,-118.3207,2021-05-21,,2
1440196,El Ranchito Vargas Live Poultry & Meats  ,Meat/Poultry Specialty,15001,S Western Ave,Unit A,Gardena,CA,90249,3809,LOS ANGELES,33.8953,-118.3096,2021-05-18,,2
1447327,La Flama At Culver City  ,Small Grocery Store,10717,Venice Blvd,,Los Angeles,CA,90034,6213,LOS ANGELES,34.01869,-118.4076,2021-05-14,,2
1447395,DTLA Bodega  ,Convenience Store,650,S Spring St,Ste R2,Los Angeles,CA,90014,1977,LOS ANGELES,34.04478,-118.2518,2021-05-14,,1
1448084,7 Eleven Store 39646 B  ,Convenience Store,504,W Olympic Blvd,,Los Angeles,CA,90015,1410,LOS ANGELES,34.0431,-118.261,2021-05-10,,1
1441428,Moni's Produce 1,Combination Grocery/Other,11044,S Inglewood Ave,,Inglewood,CA,90304,2114,LOS ANGELES,33.93473,-118.3611,2021-05-04,,2
1449068,"Hollywood Bakery, Inc.  ",Combination Grocery/Other,5060,Santa Monica Blvd,,Los Angeles,CA,90029,2431,LOS ANGELES,34.09066,-118.2997,2021-05-04,,2
1447221,G&M 11,Convenience Store,3705,Inglewood Ave,,Redondo Beach,CA,90278,1110,LOS ANGELES,33.89,-118.3619,2021-05-03,,1
1447235,G&M 194,Convenience Store,6101,W Manchester Ave,,Los Angeles,CA,90045,3936,LOS ANGELES,33.96012,-118.3917,2021-05-03,,1
1440685,Los Tres Toros Meat Market  ,Medium Grocery Store,12101,Garfield Ave,,South Gate,CA,90280,8032,LOS ANGELES,33.91661,-118.1693,2021-05-03,,3
1443016,Century Arco  ,Convenience Store,9922,S Main St,,Los Angeles,CA,90003,4140,LOS ANGELES,33.94579,-118.2736,2021-04-28,,1
1444941,Hermanas Hernandez Market  ,Large Grocery Store,1610,N Willowbrook Ave,,Compton,CA,90222,4098,LOS ANGELES,33.90701,-118.226,2021-04-27,,4
698038,Elat Meat Market  ,Meat/Poultry Specialty,8730,W Pico Blvd,,Los Angeles,CA,90035,2206,LOS ANGELES,34.05433,-118.3824,2021-04-26,,2
1245171,La Superior Panaderia Tortilleria  ,Bakery Specialty,2001,W 8th St, ,Los Angeles,CA,90057,4015,LOS ANGELES,34.05452,-118.2769,2021-04-23,,1
1437405,Lucky 7 Liquor ,Convenience Store,4520,E Alondra Blvd,,Compton,CA,90221,4236,LOS ANGELES,33.88872,-118.192,2021-04-22,,1
1435925,Js Trading Enterprise Inc  ,Convenience Store,1401,S Hill St,,Los Angeles,CA,90015,3014,LOS ANGELES,34.03608,-118.2637,2021-04-21,,1
1438845,Imperial 6 Market  ,Medium Grocery Store,611,E Imperial Hwy,Ste 109,Los Angeles,CA,90059,2359,LOS ANGELES,33.9314,-118.2645,2021-04-20,,3
235191,Casino Liquor  ,Convenience Store,16924,S Western Ave,,Gardena,CA,90247,5220,LOS ANGELES,33.8776,-118.3088,2021-04-15,,1
1446224,San Jose Market  ,Convenience Store,2600,Idell St,,Los Angeles,CA,90065,1009,LOS ANGELES,34.08607,-118.2245,2021-04-15,,1
1442844,Super Jordan  ,Large Grocery Store,1449,Westwood Blvd,,Los Angeles,CA,90024,4911,LOS ANGELES,34.05437,-118.4412,2021-04-13,,4
988518,"Jr's Liquor, Inc.  ",Convenience Store,7633,Wilcox Ave, ,Cudahy,CA,90201,4414,LOS ANGELES,33.965,-118.1786,2021-04-12,2025-09-02,1
1440725,Mlk Gas Station 0,Convenience Store,1515,W Martin Luther King Jr Blvd,,Los Angeles,CA,90062,1743,LOS ANGELES,34.01101,-118.3041,2021-04-09,,1
1218190,East West Fish Market  ,Combination Grocery/Other,5950,S Normandie Ave,,Los Angeles,CA,90044,2833,LOS ANGELES,33.98656,-118.3,2021-04-08,,2
1438478,Super Uno Meat Market & 99 Cent Up  ,Medium Grocery Store,4375,S Van Ness Ave,,Los Angeles,CA,90062,1454,LOS ANGELES,34.00393,-118.3172,2021-04-07,,3
1444223,Miranda's Mini Market  ,Convenience Store,4122,Whittier Blvd,,Los Angeles,CA,90023,2502,LOS ANGELES,34.02374,-118.1818,2021-04-07,2025-04-03,1
1439009,Pariente Market  ,Convenience Store,8422,State St,,South Gate,CA,90280,2326,LOS ANGELES,33.96008,-118.2114,2021-04-06,,1
1448636,Rebel 102,Convenience Store,5137,N Figueroa St, ,Los Angeles,CA,90042,3921,LOS ANGELES,34.10641,-118.2,2021-04-06,,1
1443390,Nicos Market  ,Medium Grocery Store,2707,Lancaster Ave,,Los Angeles,CA,90033,1518,LOS ANGELES,34.05791,-118.1965,2021-04-05,,3
1438713,Beach Point Mart  ,Convenience Store,421,Ocean Front Walk,101 C D,Venice,CA,90291,8787,LOS ANGELES,33.99352,-118.4793,2021-03-30,,1
1250257,Ted's Liquor  ,Convenience Store,18303,S Western Ave, ,Gardena,CA,90248,3820,LOS ANGELES,33.86455,-118.3092,2021-03-29,2025-08-27,1
1442995,Perez Good Sales  ,Combination Grocery/Other,1661,W Martin Luther King Jr Blvd,,Los Angeles,CA,90062,1609,LOS ANGELES,34.01102,-118.3083,2021-03-29,,2
519058,El Gaucho Meat Market Inc  ,Convenience Store,2715,Manhattan Beach Blvd,,Redondo Beach,CA,90278,1602,LOS ANGELES,33.8875,-118.3617,2021-03-29,,1
1437539,Super Fresh Meat Market  ,Meat/Poultry Specialty,2207,W 54th St,,Los Angeles,CA,90043,2607,LOS ANGELES,33.99335,-118.3174,2021-03-23,,2
1005947,Malibu Mart  ,Convenience Store,21216,Pacific Coast Hwy,,Malibu,CA,90265,5221,LOS ANGELES,34.03679,-118.637,2021-03-22,,1
1440559,Broadway Fuel Service ,Convenience Store,3130,N Broadway,,Los Angeles,CA,90031,2704,LOS ANGELES,34.07359,-118.2081,2021-03-22,,1
1436031,Sky Liquor  ,Convenience Store,3017,W Jefferson Blvd,,Los Angeles,CA,90018,3342,LOS ANGELES,34.02574,-118.3287,2021-03-22,,1
1437006,Dna Liquor  ,Convenience Store,300,W Victoria St,,Gardena,CA,90248,3527,LOS ANGELES,33.86367,-118.2788,2021-03-19,,1
1433898,Kayla Market  ,Convenience Store,7421,S Broadway,,Los Angeles,CA,90003,2033,LOS ANGELES,33.9721,-118.2785,2021-03-09,,1
1435737,Rancho Grande Meat Market  ,Medium Grocery Store,5255 1/2,S Main St,,Los Angeles,CA,90037,3877,LOS ANGELES,33.99454,-118.274,2021-03-08,,3
1243778,Hooper Market  ,Small Grocery Store,2339,Hooper Ave, ,Los Angeles,CA,90011,1713,LOS ANGELES,34.01757,-118.2493,2021-03-08,,2
1428234,Jk Liquor 1,Convenience Store,9621,S Normandie Ave,,Los Angeles,CA,90044,1821,LOS ANGELES,33.94788,-118.3005,2021-03-04,2025-09-29,1
1252882,Athens Liquor & Market  ,Convenience Store,12000,S Figueroa St, ,Los Angeles,CA,90061,1304,LOS ANGELES,33.92352,-118.2826,2021-03-04,,1
1424266,Deep Liquor  ,Convenience Store,2527,S Hill St,,Los Angeles,CA,90007,2723,LOS ANGELES,34.02618,-118.2708,2021-03-03,,1
1247326,El Mercadito Salvadoreno  ,Small Grocery Store,1133,S Vermont Ave,Ste 12,Los Angeles,CA,90006,2764,LOS ANGELES,34.04983,-118.2916,2021-03-02,,2
1408156,One Stop Halal  ,Combination Grocery/Other,1020,E 7th St,,Los Angeles,CA,90021,1530,LOS ANGELES,34.03817,-118.2435,2021-03-02,,2
922327,La Esperanza Bakery  ,Combination Grocery/Other,252,W Florence Ave,,Los Angeles,CA,90003,1872,LOS ANGELES,33.97447,-118.2778,2021-02-24,,2
1412652,Liam’s Market 1,Convenience Store,9128,S Vermont Ave,,Los Angeles,CA,90044,4838,LOS ANGELES,33.95337,-118.2914,2021-02-24,,1
1440513,7 Eleven Store 18820 D  ,Convenience Store,11143,Venice Blvd,,Los Angeles,CA,90034,6915,LOS ANGELES,34.01344,-118.4171,2021-02-22,,1
1431871,East Vernon Market  ,Convenience Store,1301,E Vernon Ave,,Los Angeles,CA,90011,3722,LOS ANGELES,34.00405,-118.252,2021-02-18,,1
1413095,99cent El Quetzal  ,Small Grocery Store,2500,Hooper Ave,,Los Angeles,CA,90011,1716,LOS ANGELES,34.01717,-118.2494,2021-02-17,,2
1440076,Target Store T3346,Super Store,7021,Hollywood Blvd,210,Los Angeles,CA,90028, ,LOS ANGELES,34.10211,-118.3428,2021-02-10,,3
1438142,Nanvaei & Kabab Shater Abass  ,Medium Grocery Store,1437,Westwood Blvd,,Los Angeles,CA,90024,4911,LOS ANGELES,34.05455,-118.4414,2021-02-09,,3
1437038,Dino Mart  ,Convenience Store,2164,Nadeau St,,Los Angeles,CA,90001,3506,LOS ANGELES,33.96727,-118.2333,2021-02-09,,1
1436542,Broadway Liquor Market  ,Convenience Store,7535,S Broadway,,Los Angeles,CA,90003,2035,LOS ANGELES,33.97098,-118.2787,2021-02-09,,1
1436145,Circle K Exposition 2655916,Convenience Store,3774,S Western Ave,,Los Angeles,CA,90018,4466,LOS ANGELES,34.01799,-118.3087,2021-02-08,,1
1433054,Family Discount Store  ,Convenience Store,1727,W 7th St,,Los Angeles,CA,90017,2138,LOS ANGELES,34.05491,-118.273,2021-02-04,2025-09-18,1
773724,Jiffy Market And Liquor Store  ,Convenience Store,4057,Slauson Ave,,Maywood,CA,90270,2739,LOS ANGELES,33.98795,-118.1928,2021-02-02,2025-07-08,1
1235408,King Liquor  ,Convenience Store,13901,Van Ness Ave,,Gardena,CA,90249,2913,LOS ANGELES,33.90531,-118.3182,2021-01-27,,1
330710,LA JOLLA MARKET  ,Small Grocery Store,4405,Tweedy Blvd, ,South Gate,CA,90280,6303,LOS ANGELES,33.94299,-118.1942,2021-01-26,,2
1436162,Us Market  ,Convenience Store,1325,W Manchester Ave,,Los Angeles,CA,90044,2239,LOS ANGELES,33.96018,-118.2991,2021-01-26,,1
1436816,Firestone Liquor  ,Convenience Store,2724,Firestone Blvd,,South Gate,CA,90280,2709,LOS ANGELES,33.95583,-118.2237,2021-01-22,,1
1436419,Mikron Liquor Inc  ,Convenience Store,631,Silver Lake Blvd,,Los Angeles,CA,90026,3699,LOS ANGELES,34.07912,-118.2782,2021-01-14,,1
1424878,Hg Tobacco Mart 99 C & Up ,Convenience Store,5401,S Figueroa St,Ste 5,Los Angeles,CA,90037,3760,LOS ANGELES,33.99302,-118.2833,2021-01-12,,1
1248624,SUPRMARKT  ,Farmers' Market,0,Leimark Park,Leimert Park (at Vernon And Crenshaw),Los Angeles,CA,90029, ,LOS ANGELES,33.98878,-118.334,2021-01-12,,5
1425261,Vernon Market  ,Medium Grocery Store,272,E Vernon Ave,,Los Angeles,CA,90011,3438,LOS ANGELES,34.00365,-118.2698,2021-01-12,,3
1424558,Liquor & Joy 1,Convenience Store,1013-15,El  Segundo Blvd, ,Gardena,CA,90247, ,LOS ANGELES,33.91681,-118.2924,2021-01-08,,1
305473,98  Discount Store  ,Convenience Store,7223,S Figueroa St, ,Los Angeles,CA,90003,1720,LOS ANGELES,33.97433,-118.2827,2021-01-07,,1
1433738,Amazon - Los Angeles  ,Super Store,6855,S la Cienega Blvd, ,Los Angeles,CA,90045,2012,LOS ANGELES,33.97551,-118.3704,2020-12-16,,3
1432252,Vista Mini Mart N/A,Convenience Store,1055,N Vista St,,West Hollywood,CA,90046,6617,LOS ANGELES,34.09042,-118.3528,2020-12-15,,1
568489,Western Kosher  ,Large Grocery Store,444,N Fairfax Ave, ,Los Angeles,CA,90036,1717,LOS ANGELES,34.07948,-118.3612,2020-12-15,,4
1425690,Don Cangrejo Market  ,Convenience Store,3444,W 8th St,,Los Angeles,CA,90005,2516,LOS ANGELES,34.05754,-118.3046,2020-12-14,,1
1427557,Besties Vegan Paradise  ,Medium Grocery Store,4882,Fountain Ave,,Los Angeles,CA,90029,1654,LOS ANGELES,34.0953,-118.2959,2020-12-09,,3
977833,Mar Vista Farmers' Market  ,Farmers' Market,3900,Grand View Blvd,,Los Angeles,CA,90066,4501,LOS ANGELES,34.00311,-118.4295,2020-12-08,,5
1432295,Rocket #0166 166,Convenience Store,7360,E. Firestone, ,Downey,CA,90241, ,LOS ANGELES,33.94674,-118.1498,2020-12-07,,1
678648,Marroquin Produce & Meat Market  ,Small Grocery Store,2612,N Broadway, ,Los Angeles,CA,90031,2608,LOS ANGELES,34.07363,-118.2151,2020-12-04,,2
1430898,7 Eleven Store 27679 B  ,Convenience Store,5800,Atlantic Blvd,,Maywood,CA,90270,2953,LOS ANGELES,33.98786,-118.1851,2020-11-30,,1
1429481,Grocery Outlet Of Highland Park 450,Super Store,5461,N Figueroa St,,Los Angeles,CA,90042,4117,LOS ANGELES,34.10826,-118.196,2020-11-24,,3
1430619,Jubilee Liquor  ,Convenience Store,4212,W 3rd St,,Los Angeles,CA,90020,3408,LOS ANGELES,34.06877,-118.3057,2020-11-23,,1
1430254,Modern Liquor & Market  ,Convenience Store,3894,S Western Ave,,Los Angeles,CA,90062,1104,LOS ANGELES,34.0147,-118.3089,2020-11-23,,1
1381186,Runa 1987 Inc  ,Combination Grocery/Other,7727,S Central Ave, ,Los Angeles,CA,90001,2941,LOS ANGELES,33.9686,-118.2566,2020-11-23,,2
1428618,Dollar Variety Store  ,Convenience Store,2633,W 8th St,,Los Angeles,CA,90057,3809,LOS ANGELES,34.05774,-118.2839,2020-11-23,,1
1423861,R.O.A Smoke Shop And Mini Market 1,Convenience Store,1719,W Vernon Ave,,Los Angeles,CA,90062,1553,LOS ANGELES,34.00385,-118.3096,2020-11-20,2025-03-10,1
1416238,Firestone Liquor Market  ,Medium Grocery Store,1985,Firestone Blvd,,Los Angeles,CA,90001,4155,LOS ANGELES,33.96034,-118.2364,2020-11-19,,3
1426081,Dino Station # 3  ,Convenience Store,811,S Alameda St,,Compton,CA,90220,3810,LOS ANGELES,33.88904,-118.2195,2020-11-17,,1
1428770,Silver Dollar Liquor  ,Convenience Store,1650,W Manchester Ave, ,Los Angeles,CA,90047,5429,LOS ANGELES,33.9598,-118.3064,2020-11-12,,1
1427679,Store Festival  ,Small Grocery Store,7744,Santa Monica Blvd,,West Hollywood,CA,90046,6220,LOS ANGELES,34.09053,-118.3581,2020-11-05,,2
1428602,Neo's Meats  ,Meat/Poultry Specialty,604,S Long Beach Blvd,,Compton,CA,90221,4027,LOS ANGELES,33.89115,-118.2075,2020-11-04,,2
1428086,Soto Kids Nutrition  ,Medium Grocery Store,1260 S,Soto St,Ste 2,Los Angeles,CA,90023, ,LOS ANGELES,34.02636,-118.2194,2020-11-02,,3
1427373,Arco 66504,Convenience Store,9200,S Western Ave,,Los Angeles,CA,90047,3871,LOS ANGELES,33.95239,-118.3087,2020-10-28,,1
1424325,Meal Time Market  ,Convenience Store,11201,S Figueroa St,,Los Angeles,CA,90061,1421,LOS ANGELES,33.93267,-118.2828,2020-10-27,,1
1426471,Tweedys Liquor  ,Convenience Store,3479,Tweedy Blvd,,South Gate,CA,90280,6047,LOS ANGELES,33.94452,-118.2079,2020-10-22,,1
1411762,Cuscatleca Bakery  ,Convenience Store,1566,W Pico Blvd, ,Los Angeles,CA,90015,2436,LOS ANGELES,34.04425,-118.2765,2020-10-21,,1
527006,G & W Enterprises  ,Convenience Store,3504,W Slauson Ave, ,Los Angeles,CA,90043,2428,LOS ANGELES,33.98871,-118.3333,2020-10-15,,1
1424993,Zunigas Market  ,Convenience Store,3033,W 6th St,Ste 102,Los Angeles,CA,90020,1543,LOS ANGELES,34.06385,-118.2882,2020-10-07,,1
530520,ALATORRE MARKET  ,Medium Grocery Store,1709,N Willowbrook Ave, ,Compton,CA,90222,3056,LOS ANGELES,33.90778,-118.2273,2020-10-06,,3
1417446,Circle K 2654211,Convenience Store,1210,N Long Beach Blvd,Ste 100,Compton,CA,90221,1686,LOS ANGELES,33.9043,-118.2078,2020-10-05,2025-05-05,1
1420765,J & G Liquor  ,Convenience Store,2312,Long Beach Ave,,Los Angeles,CA,90058,1028,LOS ANGELES,34.01553,-118.2428,2020-10-01,,1
1031713,Katcoot Mini Mart  ,Convenience Store,4164,S Broadway, ,Los Angeles,CA,90037,2237,LOS ANGELES,34.00776,-118.278,2020-09-28,,1
1424155,Target Store T3360,Super Store,43,Peninsula Ctr, ,Rolling Hills Estates,CA,90274,3583,LOS ANGELES,33.77308,-118.3763,2020-09-25,,3
1424161,Target Store T3371,Super Store,8900,S Sepulveda Blvd, ,Los Angeles,CA,90045,3604,LOS ANGELES,33.95573,-118.396,2020-09-25,,3
1424153,Target Store T3347,Super Store,1833A,La Cienga Blvd, ,Los Angeles,CA,90035, ,LOS ANGELES,34.04343,-118.3766,2020-09-25,,3
